week_number,pizza_name,pizza_size,quantity,year,month,day,unit_price,pizza_category
5,The Mediterranean Pizza,L,4,2015,2,2,20.25,Veggie
5,The Mediterranean Pizza,M,4,2015,2,2,16.0,Veggie
5,The Mediterranean Pizza,S,4,2015,2,2,12.0,Veggie
5,The Mexicana Pizza,L,21,2015,2,2,20.25,Veggie
5,The Mexicana Pizza,M,11,2015,2,2,16.0,Veggie
5,The Mexicana Pizza,S,1,2015,2,2,12.0,Veggie
5,The Napolitana Pizza,L,16,2015,2,2,20.5,Classic
5,The Napolitana Pizza,M,10,2015,2,2,16.0,Classic
5,The Napolitana Pizza,S,5,2015,2,2,12.0,Classic
5,The Pepper Salami Pizza,L,19,2015,2,2,20.75,Supreme
5,The Pepper Salami Pizza,M,8,2015,2,2,16.5,Supreme
5,The Pepper Salami Pizza,S,4,2015,2,2,12.5,Supreme
5,The Pepperoni Pizza,L,14,2015,2,2,15.25,Classic
5,The Pepperoni Pizza,M,16,2015,2,2,12.5,Classic
5,The Pepperoni Pizza,S,19,2015,2,2,9.75,Classic
5,"The Pepperoni, Mushroom, and Peppers Pizza",L,11,2015,2,2,17.5,Classic
5,"The Pepperoni, Mushroom, and Peppers Pizza",M,4,2015,2,2,14.5,Classic
5,"The Pepperoni, Mushroom, and Peppers Pizza",S,5,2015,2,2,11.0,Classic
5,The Prosciutto and Arugula Pizza,L,11,2015,2,2,20.75,Supreme
5,The Prosciutto and Arugula Pizza,M,12,2015,2,2,16.5,Supreme
5,The Prosciutto and Arugula Pizza,S,8,2015,2,2,12.5,Supreme
5,The Sicilian Pizza,L,18,2015,2,2,20.25,Supreme
5,The Sicilian Pizza,M,11,2015,2,2,16.25,Supreme
5,The Sicilian Pizza,S,14,2015,2,2,12.25,Supreme
5,The Soppressata Pizza,L,9,2015,2,2,20.75,Supreme
5,The Soppressata Pizza,M,6,2015,2,2,16.5,Supreme
5,The Soppressata Pizza,S,7,2015,2,2,12.5,Supreme
5,The Southwest Chicken Pizza,L,15,2015,2,2,20.75,Chicken
5,The Southwest Chicken Pizza,M,12,2015,2,2,16.75,Chicken
5,The Southwest Chicken Pizza,S,5,2015,2,2,12.75,Chicken
5,The Spicy Italian Pizza,L,16,2015,2,2,20.75,Supreme
5,The Spicy Italian Pizza,M,9,2015,2,2,16.5,Supreme
5,The Spicy Italian Pizza,S,10,2015,2,2,12.5,Supreme
5,The Spinach Pesto Pizza,L,7,2015,2,2,20.75,Veggie
5,The Spinach Pesto Pizza,M,2,2015,2,2,16.5,Veggie
5,The Spinach Pesto Pizza,S,9,2015,2,2,12.5,Veggie
5,The Spinach Supreme Pizza,L,4,2015,2,2,20.75,Supreme
5,The Spinach Supreme Pizza,M,2,2015,2,2,16.5,Supreme
5,The Spinach Supreme Pizza,S,13,2015,2,2,12.5,Supreme
5,The Spinach and Feta Pizza,L,11,2015,2,2,20.25,Veggie
5,The Spinach and Feta Pizza,M,6,2015,2,2,16.0,Veggie
5,The Spinach and Feta Pizza,S,8,2015,2,2,12.0,Veggie
5,The Thai Chicken Pizza,L,27,2015,2,2,20.75,Chicken
5,The Thai Chicken Pizza,M,9,2015,2,2,16.75,Chicken
5,The Thai Chicken Pizza,S,4,2015,2,2,12.75,Chicken
5,The Vegetables + Vegetables Pizza,L,10,2015,2,2,20.25,Veggie
5,The Vegetables + Vegetables Pizza,M,9,2015,2,2,16.0,Veggie
5,The Vegetables + Vegetables Pizza,S,9,2015,2,2,12.0,Veggie
6,The Barbecue Chicken Pizza,L,18,2015,2,9,20.75,Chicken
6,The Barbecue Chicken Pizza,M,21,2015,2,9,16.75,Chicken
6,The Barbecue Chicken Pizza,S,10,2015,2,9,12.75,Chicken
6,The Big Meat Pizza,S,41,2015,2,9,12.0,Classic
6,The Brie Carre Pizza,S,15,2015,2,9,23.649999999999995,Supreme
6,The Calabrese Pizza,L,5,2015,2,9,20.25,Supreme
6,The Calabrese Pizza,M,15,2015,2,9,16.25,Supreme
6,The Calabrese Pizza,S,4,2015,2,9,12.25,Supreme
6,The California Chicken Pizza,L,15,2015,2,9,20.75,Chicken
6,The California Chicken Pizza,M,21,2015,2,9,16.75,Chicken
6,The California Chicken Pizza,S,10,2015,2,9,12.75,Chicken
6,The Chicken Alfredo Pizza,L,5,2015,2,9,20.75,Chicken
6,The Chicken Alfredo Pizza,M,17,2015,2,9,16.75,Chicken
6,The Chicken Alfredo Pizza,S,1,2015,2,9,12.75,Chicken
6,The Chicken Pesto Pizza,L,9,2015,2,9,20.75,Chicken
6,The Chicken Pesto Pizza,M,2,2015,2,9,16.75,Chicken
6,The Chicken Pesto Pizza,S,4,2015,2,9,12.75,Chicken
6,The Classic Deluxe Pizza,L,7,2015,2,9,20.5,Classic
6,The Classic Deluxe Pizza,M,17,2015,2,9,16.0,Classic
6,The Classic Deluxe Pizza,S,17,2015,2,9,12.0,Classic
6,The Five Cheese Pizza,L,28,2015,2,9,18.5,Veggie
6,The Four Cheese Pizza,L,26,2015,2,9,17.949999999999996,Veggie
6,The Four Cheese Pizza,M,11,2015,2,9,14.75,Veggie
6,The Greek Pizza,L,5,2015,2,9,20.5,Classic
6,The Greek Pizza,M,4,2015,2,9,16.0,Classic
6,The Greek Pizza,S,8,2015,2,9,12.0,Classic
6,The Greek Pizza,XL,6,2015,2,9,25.5,Classic
6,The Green Garden Pizza,M,4,2015,2,9,16.0,Veggie
6,The Green Garden Pizza,S,11,2015,2,9,12.0,Veggie
6,The Hawaiian Pizza,L,17,2015,2,9,16.5,Classic
6,The Hawaiian Pizza,M,11,2015,2,9,13.25,Classic
6,The Hawaiian Pizza,S,21,2015,2,9,10.5,Classic
6,The Italian Capocollo Pizza,L,20,2015,2,9,20.5,Classic
6,The Italian Capocollo Pizza,M,15,2015,2,9,16.0,Classic
6,The Italian Capocollo Pizza,S,7,2015,2,9,12.0,Classic
6,The Italian Supreme Pizza,L,21,2015,2,9,20.75,Supreme
6,The Italian Supreme Pizza,M,18,2015,2,9,16.5,Supreme
6,The Italian Supreme Pizza,S,4,2015,2,9,12.5,Supreme
6,The Italian Vegetables Pizza,M,12,2015,2,9,16.75,Veggie
6,The Italian Vegetables Pizza,S,6,2015,2,9,12.75,Veggie
6,The Mediterranean Pizza,L,7,2015,2,9,20.25,Veggie
6,The Mediterranean Pizza,S,8,2015,2,9,12.0,Veggie
6,The Mexicana Pizza,L,10,2015,2,9,20.25,Veggie
6,The Mexicana Pizza,M,10,2015,2,9,16.0,Veggie
6,The Mexicana Pizza,S,3,2015,2,9,12.0,Veggie
6,The Napolitana Pizza,L,11,2015,2,9,20.5,Classic
6,The Napolitana Pizza,M,3,2015,2,9,16.0,Classic
6,The Napolitana Pizza,S,7,2015,2,9,12.0,Classic
6,The Pepper Salami Pizza,L,13,2015,2,9,20.75,Supreme
6,The Pepper Salami Pizza,M,7,2015,2,9,16.5,Supreme
6,The Pepper Salami Pizza,S,7,2015,2,9,12.5,Supreme
6,The Pepperoni Pizza,L,19,2015,2,9,15.25,Classic
6,The Pepperoni Pizza,M,17,2015,2,9,12.5,Classic
6,The Pepperoni Pizza,S,13,2015,2,9,9.75,Classic
6,"The Pepperoni, Mushroom, and Peppers Pizza",L,2,2015,2,9,17.5,Classic
6,"The Pepperoni, Mushroom, and Peppers Pizza",M,10,2015,2,9,14.5,Classic
6,"The Pepperoni, Mushroom, and Peppers Pizza",S,14,2015,2,9,11.0,Classic
6,The Prosciutto and Arugula Pizza,L,6,2015,2,9,20.75,Supreme
6,The Prosciutto and Arugula Pizza,M,16,2015,2,9,16.5,Supreme
6,The Prosciutto and Arugula Pizza,S,11,2015,2,9,12.5,Supreme
6,The Sicilian Pizza,L,8,2015,2,9,20.25,Supreme
6,The Sicilian Pizza,M,10,2015,2,9,16.25,Supreme
6,The Sicilian Pizza,S,17,2015,2,9,12.25,Supreme
6,The Soppressata Pizza,L,6,2015,2,9,20.75,Supreme
6,The Soppressata Pizza,M,5,2015,2,9,16.5,Supreme
6,The Soppressata Pizza,S,4,2015,2,9,12.5,Supreme
6,The Southwest Chicken Pizza,L,15,2015,2,9,20.75,Chicken
6,The Southwest Chicken Pizza,M,11,2015,2,9,16.75,Chicken
6,The Southwest Chicken Pizza,S,11,2015,2,9,12.75,Chicken
6,The Spicy Italian Pizza,L,33,2015,2,9,20.75,Supreme
6,The Spicy Italian Pizza,M,5,2015,2,9,16.5,Supreme
6,The Spicy Italian Pizza,S,5,2015,2,9,12.5,Supreme
6,The Spinach Pesto Pizza,L,5,2015,2,9,20.75,Veggie
6,The Spinach Pesto Pizza,M,6,2015,2,9,16.5,Veggie
6,The Spinach Pesto Pizza,S,8,2015,2,9,12.5,Veggie
6,The Spinach Supreme Pizza,L,7,2015,2,9,20.75,Supreme
6,The Spinach Supreme Pizza,M,4,2015,2,9,16.5,Supreme
6,The Spinach Supreme Pizza,S,10,2015,2,9,12.5,Supreme
6,The Spinach and Feta Pizza,L,17,2015,2,9,20.25,Veggie
6,The Spinach and Feta Pizza,M,9,2015,2,9,16.0,Veggie
6,The Spinach and Feta Pizza,S,13,2015,2,9,12.0,Veggie
6,The Thai Chicken Pizza,L,17,2015,2,9,20.75,Chicken
6,The Thai Chicken Pizza,M,10,2015,2,9,16.75,Chicken
6,The Thai Chicken Pizza,S,8,2015,2,9,12.75,Chicken
6,The Vegetables + Vegetables Pizza,L,16,2015,2,9,20.25,Veggie
6,The Vegetables + Vegetables Pizza,M,15,2015,2,9,16.0,Veggie
6,The Vegetables + Vegetables Pizza,S,10,2015,2,9,12.0,Veggie
7,The Barbecue Chicken Pizza,L,27,2015,2,16,20.75,Chicken
7,The Barbecue Chicken Pizza,M,18,2015,2,16,16.75,Chicken
7,The Barbecue Chicken Pizza,S,9,2015,2,16,12.75,Chicken
7,The Big Meat Pizza,S,33,2015,2,16,12.0,Classic
7,The Brie Carre Pizza,S,12,2015,2,16,23.649999999999995,Supreme
7,The Calabrese Pizza,L,5,2015,2,16,20.25,Supreme
7,The Calabrese Pizza,M,13,2015,2,16,16.25,Supreme
7,The California Chicken Pizza,L,18,2015,2,16,20.75,Chicken
7,The California Chicken Pizza,M,14,2015,2,16,16.75,Chicken
7,The California Chicken Pizza,S,13,2015,2,16,12.75,Chicken
7,The Chicken Alfredo Pizza,L,4,2015,2,16,20.75,Chicken
7,The Chicken Alfredo Pizza,M,12,2015,2,16,16.75,Chicken
7,The Chicken Alfredo Pizza,S,3,2015,2,16,12.75,Chicken
7,The Chicken Pesto Pizza,L,13,2015,2,16,20.75,Chicken
7,The Chicken Pesto Pizza,M,3,2015,2,16,16.75,Chicken
7,The Chicken Pesto Pizza,S,3,2015,2,16,12.75,Chicken
7,The Classic Deluxe Pizza,L,9,2015,2,16,20.5,Classic
7,The Classic Deluxe Pizza,M,20,2015,2,16,16.0,Classic
7,The Classic Deluxe Pizza,S,10,2015,2,16,12.0,Classic
7,The Five Cheese Pizza,L,30,2015,2,16,18.5,Veggie
7,The Four Cheese Pizza,L,34,2015,2,16,17.949999999999996,Veggie
7,The Four Cheese Pizza,M,11,2015,2,16,14.75,Veggie
7,The Greek Pizza,L,6,2015,2,16,20.5,Classic
7,The Greek Pizza,M,7,2015,2,16,16.0,Classic
7,The Greek Pizza,S,8,2015,2,16,12.0,Classic
7,The Greek Pizza,XL,12,2015,2,16,25.5,Classic
7,The Greek Pizza,XXL,1,2015,2,16,35.95000000000001,Classic
7,The Green Garden Pizza,L,1,2015,2,16,20.25,Veggie
7,The Green Garden Pizza,M,9,2015,2,16,16.0,Veggie
7,The Green Garden Pizza,S,16,2015,2,16,12.0,Veggie
7,The Hawaiian Pizza,L,15,2015,2,16,16.5,Classic
7,The Hawaiian Pizza,M,8,2015,2,16,13.25,Classic
7,The Hawaiian Pizza,S,22,2015,2,16,10.5,Classic
7,The Italian Capocollo Pizza,L,8,2015,2,16,20.5,Classic
7,The Italian Capocollo Pizza,M,12,2015,2,16,16.0,Classic
7,The Italian Capocollo Pizza,S,7,2015,2,16,12.0,Classic
7,The Italian Supreme Pizza,L,9,2015,2,16,20.75,Supreme
7,The Italian Supreme Pizza,M,21,2015,2,16,16.5,Supreme
7,The Italian Supreme Pizza,S,6,2015,2,16,12.5,Supreme
7,The Italian Vegetables Pizza,L,5,2015,2,16,21.0,Veggie
7,The Italian Vegetables Pizza,M,14,2015,2,16,16.75,Veggie
7,The Italian Vegetables Pizza,S,9,2015,2,16,12.75,Veggie
7,The Mediterranean Pizza,L,5,2015,2,16,20.25,Veggie
7,The Mediterranean Pizza,M,4,2015,2,16,16.0,Veggie
7,The Mediterranean Pizza,S,2,2015,2,16,12.0,Veggie
7,The Mexicana Pizza,L,19,2015,2,16,20.25,Veggie
7,The Mexicana Pizza,M,13,2015,2,16,16.0,Veggie
7,The Mexicana Pizza,S,3,2015,2,16,12.0,Veggie
7,The Napolitana Pizza,L,13,2015,2,16,20.5,Classic
7,The Napolitana Pizza,M,7,2015,2,16,16.0,Classic
7,The Napolitana Pizza,S,8,2015,2,16,12.0,Classic
7,The Pepper Salami Pizza,L,6,2015,2,16,20.75,Supreme
7,The Pepper Salami Pizza,M,5,2015,2,16,16.5,Supreme
7,The Pepper Salami Pizza,S,6,2015,2,16,12.5,Supreme
7,The Pepperoni Pizza,L,18,2015,2,16,15.25,Classic
7,The Pepperoni Pizza,M,21,2015,2,16,12.5,Classic
7,The Pepperoni Pizza,S,16,2015,2,16,9.75,Classic
7,"The Pepperoni, Mushroom, and Peppers Pizza",L,4,2015,2,16,17.5,Classic
7,"The Pepperoni, Mushroom, and Peppers Pizza",M,11,2015,2,16,14.5,Classic
7,"The Pepperoni, Mushroom, and Peppers Pizza",S,9,2015,2,16,11.0,Classic
7,The Prosciutto and Arugula Pizza,L,7,2015,2,16,20.75,Supreme
7,The Prosciutto and Arugula Pizza,M,10,2015,2,16,16.5,Supreme
7,The Prosciutto and Arugula Pizza,S,12,2015,2,16,12.5,Supreme
7,The Sicilian Pizza,L,19,2015,2,16,20.25,Supreme
7,The Sicilian Pizza,M,14,2015,2,16,16.25,Supreme
7,The Sicilian Pizza,S,20,2015,2,16,12.25,Supreme
7,The Soppressata Pizza,L,7,2015,2,16,20.75,Supreme
7,The Soppressata Pizza,M,4,2015,2,16,16.5,Supreme
7,The Soppressata Pizza,S,8,2015,2,16,12.5,Supreme
7,The Southwest Chicken Pizza,L,26,2015,2,16,20.75,Chicken
7,The Southwest Chicken Pizza,M,8,2015,2,16,16.75,Chicken
7,The Southwest Chicken Pizza,S,7,2015,2,16,12.75,Chicken
7,The Spicy Italian Pizza,L,20,2015,2,16,20.75,Supreme
7,The Spicy Italian Pizza,M,7,2015,2,16,16.5,Supreme
7,The Spicy Italian Pizza,S,6,2015,2,16,12.5,Supreme
7,The Spinach Pesto Pizza,L,5,2015,2,16,20.75,Veggie
7,The Spinach Pesto Pizza,M,4,2015,2,16,16.5,Veggie
7,The Spinach Pesto Pizza,S,6,2015,2,16,12.5,Veggie
7,The Spinach Supreme Pizza,L,4,2015,2,16,20.75,Supreme
7,The Spinach Supreme Pizza,M,6,2015,2,16,16.5,Supreme
7,The Spinach Supreme Pizza,S,4,2015,2,16,12.5,Supreme
7,The Spinach and Feta Pizza,L,5,2015,2,16,20.25,Veggie
7,The Spinach and Feta Pizza,M,6,2015,2,16,16.0,Veggie
7,The Spinach and Feta Pizza,S,8,2015,2,16,12.0,Veggie
7,The Thai Chicken Pizza,L,22,2015,2,16,20.75,Chicken
7,The Thai Chicken Pizza,M,5,2015,2,16,16.75,Chicken
7,The Thai Chicken Pizza,S,12,2015,2,16,12.75,Chicken
7,The Vegetables + Vegetables Pizza,L,8,2015,2,16,20.25,Veggie
7,The Vegetables + Vegetables Pizza,M,16,2015,2,16,16.0,Veggie
7,The Vegetables + Vegetables Pizza,S,10,2015,2,16,12.0,Veggie
8,The Barbecue Chicken Pizza,L,16,2015,2,23,20.75,Chicken
8,The Barbecue Chicken Pizza,M,17,2015,2,23,16.75,Chicken
8,The Barbecue Chicken Pizza,S,10,2015,2,23,12.75,Chicken
8,The Big Meat Pizza,S,35,2015,2,23,12.0,Classic
8,The Brie Carre Pizza,S,9,2015,2,23,23.649999999999995,Supreme
8,The Calabrese Pizza,L,7,2015,2,23,20.25,Supreme
8,The Calabrese Pizza,M,10,2015,2,23,16.25,Supreme
8,The Calabrese Pizza,S,3,2015,2,23,12.25,Supreme
8,The California Chicken Pizza,L,24,2015,2,23,20.75,Chicken
8,The California Chicken Pizza,M,16,2015,2,23,16.75,Chicken
8,The California Chicken Pizza,S,13,2015,2,23,12.75,Chicken
8,The Chicken Alfredo Pizza,L,1,2015,2,23,20.75,Chicken
8,The Chicken Alfredo Pizza,M,11,2015,2,23,16.75,Chicken
8,The Chicken Alfredo Pizza,S,2,2015,2,23,12.75,Chicken
8,The Chicken Pesto Pizza,L,8,2015,2,23,20.75,Chicken
8,The Chicken Pesto Pizza,M,10,2015,2,23,16.75,Chicken
8,The Chicken Pesto Pizza,S,8,2015,2,23,12.75,Chicken
8,The Classic Deluxe Pizza,L,9,2015,2,23,20.5,Classic
8,The Classic Deluxe Pizza,M,25,2015,2,23,16.0,Classic
8,The Classic Deluxe Pizza,S,12,2015,2,23,12.0,Classic
8,The Five Cheese Pizza,L,23,2015,2,23,18.5,Veggie
8,The Four Cheese Pizza,L,23,2015,2,23,17.949999999999996,Veggie
8,The Four Cheese Pizza,M,10,2015,2,23,14.75,Veggie
8,The Greek Pizza,L,7,2015,2,23,20.5,Classic
8,The Greek Pizza,M,4,2015,2,23,16.0,Classic
8,The Greek Pizza,S,4,2015,2,23,12.0,Classic
8,The Greek Pizza,XL,8,2015,2,23,25.5,Classic
8,The Greek Pizza,XXL,1,2015,2,23,35.95000000000001,Classic
8,The Green Garden Pizza,L,2,2015,2,23,20.25,Veggie
8,The Green Garden Pizza,M,6,2015,2,23,16.0,Veggie
8,The Green Garden Pizza,S,13,2015,2,23,12.0,Veggie
8,The Hawaiian Pizza,L,21,2015,2,23,16.5,Classic
8,The Hawaiian Pizza,M,12,2015,2,23,13.25,Classic
8,The Hawaiian Pizza,S,20,2015,2,23,10.5,Classic
8,The Italian Capocollo Pizza,L,9,2015,2,23,20.5,Classic
8,The Italian Capocollo Pizza,M,7,2015,2,23,16.0,Classic
8,The Italian Capocollo Pizza,S,6,2015,2,23,12.0,Classic
8,The Italian Supreme Pizza,L,18,2015,2,23,20.75,Supreme
8,The Italian Supreme Pizza,M,10,2015,2,23,16.5,Supreme
8,The Italian Supreme Pizza,S,3,2015,2,23,12.5,Supreme
8,The Italian Vegetables Pizza,L,3,2015,2,23,21.0,Veggie
8,The Italian Vegetables Pizza,M,9,2015,2,23,16.75,Veggie
8,The Italian Vegetables Pizza,S,5,2015,2,23,12.75,Veggie
8,The Mediterranean Pizza,L,12,2015,2,23,20.25,Veggie
8,The Mediterranean Pizza,M,5,2015,2,23,16.0,Veggie
8,The Mediterranean Pizza,S,3,2015,2,23,12.0,Veggie
8,The Mexicana Pizza,L,15,2015,2,23,20.25,Veggie
8,The Mexicana Pizza,M,4,2015,2,23,16.0,Veggie
8,The Mexicana Pizza,S,5,2015,2,23,12.0,Veggie
8,The Napolitana Pizza,L,14,2015,2,23,20.5,Classic
8,The Napolitana Pizza,M,6,2015,2,23,16.0,Classic
8,The Napolitana Pizza,S,8,2015,2,23,12.0,Classic
8,The Pepper Salami Pizza,L,14,2015,2,23,20.75,Supreme
8,The Pepper Salami Pizza,M,6,2015,2,23,16.5,Supreme
8,The Pepper Salami Pizza,S,5,2015,2,23,12.5,Supreme
8,The Pepperoni Pizza,L,12,2015,2,23,15.25,Classic
8,The Pepperoni Pizza,M,17,2015,2,23,12.5,Classic
8,The Pepperoni Pizza,S,14,2015,2,23,9.75,Classic
8,"The Pepperoni, Mushroom, and Peppers Pizza",L,10,2015,2,23,17.5,Classic
8,"The Pepperoni, Mushroom, and Peppers Pizza",M,5,2015,2,23,14.5,Classic
8,"The Pepperoni, Mushroom, and Peppers Pizza",S,13,2015,2,23,11.0,Classic
8,The Prosciutto and Arugula Pizza,L,12,2015,2,23,20.75,Supreme
8,The Prosciutto and Arugula Pizza,M,10,2015,2,23,16.5,Supreme
8,The Prosciutto and Arugula Pizza,S,11,2015,2,23,12.5,Supreme
8,The Sicilian Pizza,L,9,2015,2,23,20.25,Supreme
8,The Sicilian Pizza,M,12,2015,2,23,16.25,Supreme
8,The Sicilian Pizza,S,12,2015,2,23,12.25,Supreme
8,The Soppressata Pizza,L,3,2015,2,23,20.75,Supreme
8,The Soppressata Pizza,M,10,2015,2,23,16.5,Supreme
8,The Soppressata Pizza,S,5,2015,2,23,12.5,Supreme
8,The Southwest Chicken Pizza,L,22,2015,2,23,20.75,Chicken
8,The Southwest Chicken Pizza,M,8,2015,2,23,16.75,Chicken
8,The Southwest Chicken Pizza,S,8,2015,2,23,12.75,Chicken
8,The Spicy Italian Pizza,L,14,2015,2,23,20.75,Supreme
8,The Spicy Italian Pizza,M,9,2015,2,23,16.5,Supreme
8,The Spicy Italian Pizza,S,5,2015,2,23,12.5,Supreme
8,The Spinach Pesto Pizza,L,4,2015,2,23,20.75,Veggie
8,The Spinach Pesto Pizza,M,9,2015,2,23,16.5,Veggie
8,The Spinach Pesto Pizza,S,10,2015,2,23,12.5,Veggie
8,The Spinach Supreme Pizza,L,4,2015,2,23,20.75,Supreme
8,The Spinach Supreme Pizza,M,3,2015,2,23,16.5,Supreme
8,The Spinach Supreme Pizza,S,8,2015,2,23,12.5,Supreme
8,The Spinach and Feta Pizza,L,4,2015,2,23,20.25,Veggie
8,The Spinach and Feta Pizza,M,14,2015,2,23,16.0,Veggie
8,The Spinach and Feta Pizza,S,5,2015,2,23,12.0,Veggie
8,The Thai Chicken Pizza,L,30,2015,2,23,20.75,Chicken
8,The Thai Chicken Pizza,M,8,2015,2,23,16.75,Chicken
8,The Thai Chicken Pizza,S,13,2015,2,23,12.75,Chicken
8,The Vegetables + Vegetables Pizza,L,9,2015,2,23,20.25,Veggie
8,The Vegetables + Vegetables Pizza,M,11,2015,2,23,16.0,Veggie
8,The Vegetables + Vegetables Pizza,S,13,2015,2,23,12.0,Veggie
9,The Barbecue Chicken Pizza,L,18,2015,3,2,20.75,Chicken
9,The Barbecue Chicken Pizza,M,14,2015,3,2,16.75,Chicken
9,The Barbecue Chicken Pizza,S,5,2015,3,2,12.75,Chicken
9,The Big Meat Pizza,S,36,2015,3,2,12.0,Classic
9,The Brie Carre Pizza,S,6,2015,3,2,23.649999999999995,Supreme
9,The Calabrese Pizza,L,5,2015,3,2,20.25,Supreme
9,The Calabrese Pizza,M,12,2015,3,2,16.25,Supreme
9,The Calabrese Pizza,S,1,2015,3,2,12.25,Supreme
9,The California Chicken Pizza,L,18,2015,3,2,20.75,Chicken
9,The California Chicken Pizza,M,22,2015,3,2,16.75,Chicken
9,The California Chicken Pizza,S,11,2015,3,2,12.75,Chicken
9,The Chicken Alfredo Pizza,L,3,2015,3,2,20.75,Chicken
9,The Chicken Alfredo Pizza,M,10,2015,3,2,16.75,Chicken
9,The Chicken Alfredo Pizza,S,2,2015,3,2,12.75,Chicken
9,The Chicken Pesto Pizza,L,9,2015,3,2,20.75,Chicken
9,The Chicken Pesto Pizza,M,4,2015,3,2,16.75,Chicken
9,The Chicken Pesto Pizza,S,8,2015,3,2,12.75,Chicken
9,The Classic Deluxe Pizza,L,8,2015,3,2,20.5,Classic
9,The Classic Deluxe Pizza,M,17,2015,3,2,16.0,Classic
9,The Classic Deluxe Pizza,S,13,2015,3,2,12.0,Classic
9,The Five Cheese Pizza,L,32,2015,3,2,18.5,Veggie
9,The Four Cheese Pizza,L,31,2015,3,2,17.949999999999996,Veggie
9,The Four Cheese Pizza,M,12,2015,3,2,14.75,Veggie
9,The Greek Pizza,L,4,2015,3,2,20.5,Classic
9,The Greek Pizza,M,3,2015,3,2,16.0,Classic
9,The Greek Pizza,S,4,2015,3,2,12.0,Classic
9,The Greek Pizza,XL,11,2015,3,2,25.5,Classic
9,The Greek Pizza,XXL,1,2015,3,2,35.95000000000001,Classic
9,The Green Garden Pizza,L,7,2015,3,2,20.25,Veggie
9,The Green Garden Pizza,M,2,2015,3,2,16.0,Veggie
9,The Green Garden Pizza,S,17,2015,3,2,12.0,Veggie
9,The Hawaiian Pizza,L,21,2015,3,2,16.5,Classic
9,The Hawaiian Pizza,M,8,2015,3,2,13.25,Classic
9,The Hawaiian Pizza,S,21,2015,3,2,10.5,Classic
9,The Italian Capocollo Pizza,L,16,2015,3,2,20.5,Classic
9,The Italian Capocollo Pizza,M,6,2015,3,2,16.0,Classic
9,The Italian Capocollo Pizza,S,6,2015,3,2,12.0,Classic
9,The Italian Supreme Pizza,L,12,2015,3,2,20.75,Supreme
9,The Italian Supreme Pizza,M,13,2015,3,2,16.5,Supreme
9,The Italian Supreme Pizza,S,3,2015,3,2,12.5,Supreme
9,The Italian Vegetables Pizza,L,5,2015,3,2,21.0,Veggie
9,The Italian Vegetables Pizza,M,8,2015,3,2,16.75,Veggie
9,The Italian Vegetables Pizza,S,8,2015,3,2,12.75,Veggie
9,The Mediterranean Pizza,L,9,2015,3,2,20.25,Veggie
9,The Mediterranean Pizza,M,5,2015,3,2,16.0,Veggie
9,The Mediterranean Pizza,S,8,2015,3,2,12.0,Veggie
9,The Mexicana Pizza,L,14,2015,3,2,20.25,Veggie
9,The Mexicana Pizza,M,3,2015,3,2,16.0,Veggie
9,The Mexicana Pizza,S,3,2015,3,2,12.0,Veggie
9,The Napolitana Pizza,L,13,2015,3,2,20.5,Classic
9,The Napolitana Pizza,M,7,2015,3,2,16.0,Classic
9,The Napolitana Pizza,S,10,2015,3,2,12.0,Classic
9,The Pepper Salami Pizza,L,14,2015,3,2,20.75,Supreme
9,The Pepper Salami Pizza,M,9,2015,3,2,16.5,Supreme
9,The Pepper Salami Pizza,S,13,2015,3,2,12.5,Supreme
9,The Pepperoni Pizza,L,15,2015,3,2,15.25,Classic
9,The Pepperoni Pizza,M,25,2015,3,2,12.5,Classic
9,The Pepperoni Pizza,S,16,2015,3,2,9.75,Classic
9,"The Pepperoni, Mushroom, and Peppers Pizza",L,11,2015,3,2,17.5,Classic
9,"The Pepperoni, Mushroom, and Peppers Pizza",M,9,2015,3,2,14.5,Classic
9,"The Pepperoni, Mushroom, and Peppers Pizza",S,13,2015,3,2,11.0,Classic
9,The Prosciutto and Arugula Pizza,L,6,2015,3,2,20.75,Supreme
9,The Prosciutto and Arugula Pizza,M,11,2015,3,2,16.5,Supreme
9,The Prosciutto and Arugula Pizza,S,6,2015,3,2,12.5,Supreme
9,The Sicilian Pizza,L,13,2015,3,2,20.25,Supreme
9,The Sicilian Pizza,M,12,2015,3,2,16.25,Supreme
9,The Sicilian Pizza,S,11,2015,3,2,12.25,Supreme
9,The Soppressata Pizza,L,11,2015,3,2,20.75,Supreme
9,The Soppressata Pizza,M,5,2015,3,2,16.5,Supreme
9,The Soppressata Pizza,S,5,2015,3,2,12.5,Supreme
9,The Southwest Chicken Pizza,L,21,2015,3,2,20.75,Chicken
9,The Southwest Chicken Pizza,M,12,2015,3,2,16.75,Chicken
9,The Southwest Chicken Pizza,S,6,2015,3,2,12.75,Chicken
9,The Spicy Italian Pizza,L,20,2015,3,2,20.75,Supreme
9,The Spicy Italian Pizza,M,6,2015,3,2,16.5,Supreme
9,The Spicy Italian Pizza,S,9,2015,3,2,12.5,Supreme
9,The Spinach Pesto Pizza,L,5,2015,3,2,20.75,Veggie
9,The Spinach Pesto Pizza,M,5,2015,3,2,16.5,Veggie
9,The Spinach Pesto Pizza,S,6,2015,3,2,12.5,Veggie
9,The Spinach Supreme Pizza,L,5,2015,3,2,20.75,Supreme
9,The Spinach Supreme Pizza,M,13,2015,3,2,16.5,Supreme
